session_id,source_turn_id,user_indicator_set,assistant_indicator_set,old_summary_indicator_set,new_summary_indicator_set,old_summary_indicator_count,new_summary_indicator_count,old_summary_assistant_only_not_user,new_summary_assistant_only_not_user,old_summary_unsupported_indicator_set,new_summary_unsupported_indicator_set
S003,S003-Q020,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S003,S003-Q021,"[""经营活动现金流净额""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""经营活动现金流净额""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""营业收入""]","[""归母净利润""]",[],[]
S003,S003-Q022,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q023,"[""归母净利润""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""经营活动现金流净额""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",2,3,"[""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S003,S003-Q024,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",6,5,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S003,S003-Q025,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产"", ""经营活动现金流净额""]",2,3,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产"", ""经营活动现金流净额""]",[],[]
S003,S003-Q026,"[""总资产""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产"", ""经营活动现金流净额""]",6,3,"[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""经营活动现金流净额""]",[],[]
S003,S003-Q027,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""经营活动现金流净额"", ""营业收入""]",6,3,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S003,S003-Q028,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""经营活动现金流净额""]","[""归母净利润"", ""总资产""]",3,2,"[""归母净利润"", ""总资产"", ""经营活动现金流净额""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q029,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",3,3,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S003,S003-Q030,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",2,2,"[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",[],[]
S003,S003-Q031,"[""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",6,3,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q032,"[""归母净利润""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",6,2,"[""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S003,S003-Q033,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""营业收入""]","[""归母净利润"", ""营业收入""]",2,2,"[""归母净利润"", ""营业收入""]","[""归母净利润"", ""营业收入""]",[],[]
S003,S003-Q034,"[""扣非归母净利润""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润""]","[""归母净利润"", ""总资产"", ""扣非归母净利润""]",3,3,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q035,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]","[""归母净利润"", ""扣非归母净利润"", ""营业收入""]",2,3,"[""归母净利润"", ""扣非归母净利润""]","[""归母净利润"", ""扣非归母净利润"", ""营业收入""]",[],[]
S003,S003-Q036,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",2,2,"[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",[],[]
S003,S003-Q037,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",2,2,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q038,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产""]",3,2,"[""归母股东权益"", ""总资产"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产""]",[],[]
S003,S003-Q039,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""营业收入""]","[""归母净利润"", ""营业收入""]",2,2,"[""归母净利润"", ""营业收入""]","[""归母净利润"", ""营业收入""]",[],[]
S003,S003-Q040,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",2,2,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q041,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S003,S003-Q042,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",[],[]
S003,S003-Q043,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q044,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]","[""归母股东权益"", ""总资产""]",2,2,"[""归母股东权益"", ""总资产""]","[""归母股东权益"", ""总资产""]",[],[]
S003,S003-Q045,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""经营活动现金流净额"", ""营业收入""]",6,3,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S003,S003-Q046,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q047,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",6,3,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S003,S003-Q048,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",2,2,"[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",[],[]
S003,S003-Q049,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",5,2,"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q050,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S003,S003-Q051,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""营业收入""]",5,2,"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""营业收入""]",[],[]
S003,S003-Q052,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q053,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",5,2,"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S003,S003-Q054,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",2,2,"[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",[],[]
S003,S003-Q055,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]",6,4,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S003,S003-Q056,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",5,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S003,S003-Q057,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""营业收入""]","[""归母净利润"", ""营业收入""]",2,2,"[""归母净利润"", ""营业收入""]","[""归母净利润"", ""营业收入""]",[],[]
S003,S003-Q058,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",3,2,"[""归母净利润"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q059,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]","[""归母净利润"", ""扣非归母净利润""]",2,2,"[""归母净利润"", ""扣非归母净利润""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S003,S003-Q060,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",6,5,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S003,S003-Q061,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",2,2,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q062,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S003,S003-Q063,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""营业收入""]","[""归母净利润"", ""营业收入""]",2,2,"[""归母净利润"", ""营业收入""]","[""归母净利润"", ""营业收入""]",[],[]
S003,S003-Q064,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",2,2,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q065,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S003,S003-Q066,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",2,2,"[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",[],[]
S003,S003-Q067,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母净利润"", ""总资产""]",4,2,"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q068,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产""]",[],[]
S003,S003-Q069,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",5,6,"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S003,S003-Q070,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q071,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S003,S003-Q072,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",2,2,"[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",[],[]
S003,S003-Q073,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母净利润"", ""总资产""]",5,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q074,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]","[""归母股东权益"", ""总资产""]",2,2,"[""归母股东权益"", ""总资产""]","[""归母股东权益"", ""总资产""]",[],[]
S003,S003-Q075,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""营业收入""]",3,2,"[""归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""营业收入""]",[],[]
S003,S003-Q076,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",3,2,"[""归母净利润"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q077,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S003,S003-Q078,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",[],[]
S003,S003-Q079,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S003,S003-Q080,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S003,S003-Q081,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""营业收入""]","[""归母净利润"", ""营业收入""]",2,2,"[""归母净利润"", ""营业收入""]","[""归母净利润"", ""营业收入""]",[],[]
S003,S003-Q082,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""经营活动现金流净额""]",6,3,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""经营活动现金流净额""]",[],[]
S003,S003-Q083,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S003,S003-Q084,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",2,2,"[""总资产"", ""经营活动现金流净额""]","[""总资产"", ""经营活动现金流净额""]",[],[]
S003,S003-Q085,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",2,2,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
