session_id,query_id,add_variant,gold_page_id,gold_source_turn_id,nearest_nongold_page_id,nearest_nongold_source_turn_id,gold_nearest_nongold_cosine
S001,S001-Q007,A2,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,dea63c61-1950-5f6a-bdd9-1323f83f3b37,S001-Q002,0.7159175950407208
S001,S001-Q011,A2,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,8322bc48-f2e3-5603-ae53-97917cf35a39,S001-Q004,0.7385558522746173
S001,S001-Q011,A2,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,dea63c61-1950-5f6a-bdd9-1323f83f3b37,S001-Q002,0.7823438656700711
S001,S001-Q013,A2,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,8322bc48-f2e3-5603-ae53-97917cf35a39,S001-Q004,0.7385558522746173
S001,S001-Q013,A2,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,70d0daf9-01a8-5e0f-9341-e20464515e43,S001-Q005,0.8413471906243765
S001,S001-Q014,A2,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,0.824723099663096
S001,S001-Q021,A2,f1228bac-12d1-520f-9787-52a8cdcd49db,S001-Q015,dfaf0dfd-1943-54e1-99a3-0690c5a9cb38,S001-Q010,0.8428178356590369
S001,S001-Q022,A2,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,0.8748283492603661
S001,S001-Q022,A2,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,dfaf0dfd-1943-54e1-99a3-0690c5a9cb38,S001-Q010,0.7829518203583681
S001,S001-Q026,A2,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,0.8792376692523097
S001,S001-Q026,A2,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,0.8743772373009763
S001,S001-Q028,A2,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,0.8960948652738462
S001,S001-Q033,A2,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,0.8960948652738462
S001,S001-Q033,A2,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,0.8253538390384615
S001,S001-Q035,A2,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,3b7f143a-e38f-5d11-9219-ef3c808f775a,S001-Q031,0.8363348508051657
S001,S001-Q039,A2,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,0.906895890636402
S001,S001-Q039,A2,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,0.8864553697997402
S001,S001-Q042,A2,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,70d0daf9-01a8-5e0f-9341-e20464515e43,S001-Q005,0.9073375237660084
S001,S001-Q044,A2,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,3b7f143a-e38f-5d11-9219-ef3c808f775a,S001-Q031,0.8717296442963787
S001,S001-Q044,A2,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,0.8823455610321348
S001,S001-Q049,A2,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,dea63c61-1950-5f6a-bdd9-1323f83f3b37,S001-Q002,0.8664442900164248
S002,S002-Q007,A2,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,ceb187fe-1602-54a0-9ed7-224c7816f53e,S002-Q002,0.8617194752441586
S002,S002-Q011,A2,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,37f703bf-173c-56df-b339-f52774261c6e,S002-Q004,0.8295179601746883
S002,S002-Q011,A2,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,ceb187fe-1602-54a0-9ed7-224c7816f53e,S002-Q002,0.8617194752441586
S002,S002-Q013,A2,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,ceb187fe-1602-54a0-9ed7-224c7816f53e,S002-Q002,0.8617194752441586
S002,S002-Q013,A2,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,4061a539-8cec-524a-9a35-60f71e908abb,S002-Q005,0.8655318323428605
S002,S002-Q014,A2,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,ffe3f8c5-2f7a-5645-ac8f-b41d05a11638,S002-Q009,0.8820737153963273
S002,S002-Q021,A2,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,8abb5364-9164-5a46-826a-a0fde69d88a8,S002-Q016,0.8546574646488678
S002,S002-Q022,A2,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,0c762a14-8087-5bb0-a22d-c86667c2dabe,S002-Q017,0.8426806315935943
S002,S002-Q022,A2,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,1489a6a2-1be1-5d95-99ec-ac3f42b06c35,S002-Q013,0.7672375348315826
S002,S002-Q026,A2,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,4061a539-8cec-524a-9a35-60f71e908abb,S002-Q005,0.8642355942261021
S002,S002-Q026,A2,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,4061a539-8cec-524a-9a35-60f71e908abb,S002-Q005,0.7976921628735912
S002,S002-Q028,A2,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,ceb187fe-1602-54a0-9ed7-224c7816f53e,S002-Q002,0.9031345318555375
S002,S002-Q033,A2,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,0.8842748122149241
S002,S002-Q033,A2,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,9316db54-3f72-5cdc-a8fb-417c4891e307,S002-Q028,0.849293025985723
S002,S002-Q035,A2,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,9316db54-3f72-5cdc-a8fb-417c4891e307,S002-Q028,0.849293025985723
S002,S002-Q039,A2,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,0.8796272628652237
S002,S002-Q039,A2,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,0.9089313465980555
S002,S002-Q042,A2,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,53002bea-e9ad-5d96-83a5-03522979913a,S002-Q035,0.8819013359284039
S002,S002-Q044,A2,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,5d1129e6-fe0c-54c2-8a45-a5291b9d4e53,S002-Q030,0.8818667893370815
S002,S002-Q044,A2,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,566e5d08-995e-5a35-9566-2770b6024b5a,S002-Q033,0.9179265764922454
S002,S002-Q049,A2,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,50ece86f-0b7d-5180-8833-108f08b16aa0,S002-Q025,0.8998368085375082
S002,S002-Q052,A2,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,2dfdba20-c49c-5149-9993-09aa190738c7,S002-Q042,0.8886970296569858
S002,S002-Q052,A2,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,2dfdba20-c49c-5149-9993-09aa190738c7,S002-Q042,0.917647533318987
S002,S002-Q055,A2,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,0.8695216376128002
S002,S002-Q055,A2,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,2dfdba20-c49c-5149-9993-09aa190738c7,S002-Q042,0.917647533318987
S002,S002-Q056,A2,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,ceb187fe-1602-54a0-9ed7-224c7816f53e,S002-Q002,0.9187201743632457
S002,S002-Q063,A2,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,0c762a14-8087-5bb0-a22d-c86667c2dabe,S002-Q017,0.8623662194365836
S002,S002-Q065,A2,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,08071793-33f2-5c8e-835a-34f1835a0973,S002-Q052,0.8238140465080339
S002,S002-Q065,A2,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,6b4b9646-98e5-5584-bb4f-cc3b2b4e51d0,S002-Q010,0.8438330384768472
S002,S002-Q066,A2,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,0.8731547890023649
S002,S002-Q066,A2,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,9f71d35e-bf23-5ea1-9ed6-f9fb77b5ea80,S002-Q020,0.841842429328644
S002,S002-Q070,A2,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,087338a6-fe85-5c9e-9ce5-15a213fa760e,S002-Q037,0.7963335688549965
S003,S003-Q007,A2,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,54c53e7a-2b68-5849-a196-571fccaa0ac3,S003-Q003,0.6767011812724035
S003,S003-Q011,A2,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,0.8361729781795649
S003,S003-Q011,A2,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,60bc0fda-17d1-5475-9f92-6434dee83888,S003-Q005,0.8526932024878275
S003,S003-Q013,A2,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,60bc0fda-17d1-5475-9f92-6434dee83888,S003-Q005,0.8526932024878275
S003,S003-Q013,A2,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,54c53e7a-2b68-5849-a196-571fccaa0ac3,S003-Q003,0.8612546287174931
S003,S003-Q014,A2,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,0.8403944472776315
S003,S003-Q021,A2,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,0.8514707702191645
S003,S003-Q022,A2,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,ff050426-ccc1-5faa-8b70-2b3eedf5209b,S003-Q004,0.8057913813996247
S003,S003-Q022,A2,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,6acea1bf-012f-53f4-bac8-545da6e86a3e,S003-Q009,0.8797872442005332
S003,S003-Q026,A2,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,6acea1bf-012f-53f4-bac8-545da6e86a3e,S003-Q009,0.8144928362023174
S003,S003-Q026,A2,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,6acea1bf-012f-53f4-bac8-545da6e86a3e,S003-Q009,0.8826937055016516
S003,S003-Q028,A2,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,0.9209260643542928
S003,S003-Q033,A2,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,0.9209260643542928
S003,S003-Q033,A2,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,0.8586347490926038
S003,S003-Q035,A2,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,0.8586347490926038
S003,S003-Q039,A2,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,0.8908862077412826
S003,S003-Q039,A2,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,0.8771942005007031
S003,S003-Q042,A2,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,S003-Q030,0.8645963827856701
S003,S003-Q044,A2,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,0.9042370437409897
S003,S003-Q044,A2,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,0.8465294541841425
S003,S003-Q049,A2,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,a6b0b3ff-1196-57db-b387-1d0385fdf04f,S003-Q041,0.8576692269049364
S003,S003-Q052,A2,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,8b5ae761-3f22-557a-aa9a-f3d5a03b0951,S003-Q046,0.8325878452569467
S003,S003-Q052,A2,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,0.8465294541841425
S003,S003-Q055,A2,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,8b5ae761-3f22-557a-aa9a-f3d5a03b0951,S003-Q046,0.8325878452569467
S003,S003-Q055,A2,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,38c8623d-42c1-5db8-ab6e-1f29fd9a82e3,S003-Q047,0.895155145707382
S003,S003-Q056,A2,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,8319fad1-425d-545c-8ef3-4df0fdc3b11d,S003-Q020,0.8896928161375054
S003,S003-Q063,A2,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,a3d3b3e7-64b2-57ba-8ffc-9f9c741bbb55,S003-Q044,0.799338483961945
S003,S003-Q065,A2,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,0.8694428606113017
S003,S003-Q065,A2,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,cb9da70d-c361-5f9e-9f13-d40731425363,S003-Q052,0.8420017972751981
S003,S003-Q066,A2,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,8319fad1-425d-545c-8ef3-4df0fdc3b11d,S003-Q020,0.8560712061133046
S003,S003-Q066,A2,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,0.8450737057921215
S003,S003-Q070,A2,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,25fd6ff3-e933-563b-baa2-5722e21d26fc,S003-Q016,0.8986306030278811
S003,S003-Q077,A2,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,0.8473889283827136
S003,S003-Q077,A2,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,6f9e1be3-446d-5862-81d1-54c475413106,S003-Q059,0.8987738718489816
S003,S003-Q077,A2,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,a66c00f0-adb2-544a-954c-97b7393168b0,S003-Q038,0.857149170093509
S003,S003-Q078,A2,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,6f9e1be3-446d-5862-81d1-54c475413106,S003-Q059,0.8987738718489816
S003,S003-Q078,A2,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,aadad3af-5031-5281-97f7-ee1897f7e7a7,S003-Q060,0.7943330089931481
S003,S003-Q084,A2,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,b304bcc8-8a96-5f89-a945-3cef8078b106,S003-Q042,0.9037815635983186
S003,S003-Q088,A2,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,b304bcc8-8a96-5f89-a945-3cef8078b106,S003-Q042,0.9037815635983186
S003,S003-Q088,A2,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,b304bcc8-8a96-5f89-a945-3cef8078b106,S003-Q042,0.8957456110529884
S003,S003-Q091,A2,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,0.9165825512974315
S003,S003-Q091,A2,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,0.8606822956051907
S003,S003-Q091,A2,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,b304bcc8-8a96-5f89-a945-3cef8078b106,S003-Q042,0.8957456110529884
S004,S004-Q007,A2,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,e45c4d60-1608-5524-b2df-3c2b4e8007c5,S004-Q003,0.6939211178473872
S004,S004-Q011,A2,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,21d39c45-cce0-52fc-a2b9-e5a4aeaa91d8,S004-Q005,0.7080793629443194
S004,S004-Q011,A2,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,e45c4d60-1608-5524-b2df-3c2b4e8007c5,S004-Q003,0.7566662384958425
S004,S004-Q013,A2,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,21d39c45-cce0-52fc-a2b9-e5a4aeaa91d8,S004-Q005,0.7080793629443194
S004,S004-Q013,A2,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,e69ec046-4916-5e0b-8917-8f3fc9d8b112,S004-Q004,0.8858472603143424
S004,S004-Q014,A2,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,0.8429642147051378
S004,S004-Q021,A2,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,9195d3a5-2623-5911-b769-527782545856,S004-Q016,0.8686673180786544
S004,S004-Q022,A2,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,0.8850670046580762
S004,S004-Q022,A2,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,6b0cec96-1edf-5cb2-b054-176212013f52,S004-Q017,0.811097306167301
S004,S004-Q026,A2,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,4d69ebe7-67b0-50e3-b528-7136c65b206a,S004-Q013,0.8918341596680688
S004,S004-Q026,A2,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,0.8602747920936631
S004,S004-Q028,A2,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,0.9099424907623624
S004,S004-Q033,A2,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,0.9099424907623624
S004,S004-Q033,A2,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,9491736f-87d9-560c-86bf-a73959049fab,S004-Q021,0.9031508870372849
S004,S004-Q035,A2,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,0.9255092144969408
S004,S004-Q039,A2,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,9491736f-87d9-560c-86bf-a73959049fab,S004-Q021,0.9035844101996306
S004,S004-Q039,A2,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,e45c4d60-1608-5524-b2df-3c2b4e8007c5,S004-Q003,0.8487311196515256
S004,S004-Q042,A2,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,0.8087648078739093
S004,S004-Q044,A2,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,0.8618622464665098
S004,S004-Q044,A2,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,e45c4d60-1608-5524-b2df-3c2b4e8007c5,S004-Q003,0.9004313371895978
S004,S004-Q049,A2,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,0.8675741573839986
S004,S004-Q052,A2,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,0.8618622464665098
S004,S004-Q052,A2,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,32502b7b-9913-5e52-ba96-42d70a980a75,S004-Q046,0.8770809818168258
S004,S004-Q055,A2,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,7a1cdd42-73f1-58ab-9996-cc98d575e415,S004-Q039,0.918805423825991
S004,S004-Q055,A2,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,32502b7b-9913-5e52-ba96-42d70a980a75,S004-Q046,0.8770809818168258
S004,S004-Q056,A2,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,0.889085823883042
S004,S004-Q063,A2,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,7a1cdd42-73f1-58ab-9996-cc98d575e415,S004-Q039,0.839304650729559
S004,S004-Q065,A2,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,e170d165-c266-54ae-b2e5-43779070a30c,S004-Q049,0.8883637551460013
S004,S004-Q065,A2,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,6b0cec96-1edf-5cb2-b054-176212013f52,S004-Q017,0.9139160644918526
S004,S004-Q066,A2,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,f3e1812a-c8a3-560c-8424-84d252ae452f,S004-Q002,0.8158519034354889
S004,S004-Q066,A2,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,efa76ffd-7a27-50b3-8489-bff781ea4539,S004-Q044,0.8592252565422424
S004,S004-Q070,A2,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,e69ec046-4916-5e0b-8917-8f3fc9d8b112,S004-Q004,0.9037237138483649
S005,S005-Q007,A2,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,c3bd2186-8e7b-582d-a301-28889918dae5,S005-Q002,0.7613487181021659
S005,S005-Q011,A2,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,0f0a94a4-60b1-5d92-acc2-6d32b6479cc9,S005-Q005,0.7703834878727137
S005,S005-Q011,A2,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,c3bd2186-8e7b-582d-a301-28889918dae5,S005-Q002,0.7613487181021659
S005,S005-Q013,A2,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,0.8417141907331652
S005,S005-Q013,A2,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,c3bd2186-8e7b-582d-a301-28889918dae5,S005-Q002,0.7613487181021659
S005,S005-Q014,A2,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,0.8417141907331652
S005,S005-Q021,A2,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,10569cae-16c7-5568-ba6d-1657af10cab8,S005-Q003,0.8587022374465416
S005,S005-Q022,A2,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,0.818674890555104
S005,S005-Q022,A2,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,c3bd2186-8e7b-582d-a301-28889918dae5,S005-Q002,0.8876192980643361
S005,S005-Q026,A2,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,0.8592208690688049
S005,S005-Q026,A2,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,0.7941374263929444
S005,S005-Q028,A2,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,03c1ad0a-b53e-556e-a84e-489e1333b34f,S005-Q004,0.9062604074433211
S005,S005-Q033,A2,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,0f0a94a4-60b1-5d92-acc2-6d32b6479cc9,S005-Q005,0.9282304051159725
S005,S005-Q033,A2,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,53df8e4e-eaee-52cb-b98e-f8b807d39632,S005-Q017,0.9015871438318324
S005,S005-Q035,A2,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,53df8e4e-eaee-52cb-b98e-f8b807d39632,S005-Q017,0.9015871438318324
S005,S005-Q039,A2,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,10569cae-16c7-5568-ba6d-1657af10cab8,S005-Q003,0.8480469569667424
S005,S005-Q039,A2,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,3dbf1d5d-2b5b-5024-aede-0c998a2d60d1,S005-Q033,0.8801116432959971
S005,S005-Q042,A2,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,ba6febed-3d41-5782-a6a3-193458e4061f,S005-Q037,0.8935550270649358
S005,S005-Q044,A2,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,732883c4-52c5-5873-9860-1dbf08bbbe86,S005-Q031,0.8930307360804368
S005,S005-Q044,A2,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,7c3c5f07-e810-5c5d-9aaf-d8bb716acf5c,S005-Q030,0.8561362000381326
S005,S005-Q049,A2,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,10569cae-16c7-5568-ba6d-1657af10cab8,S005-Q003,0.8662756967694688
S005,S005-Q052,A2,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,0.8505138577179128
S005,S005-Q052,A2,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,96f6fc31-cee5-5637-a13f-b2ae146c58b7,S005-Q044,0.858841128955164
S005,S005-Q055,A2,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,0.8496420210334473
S005,S005-Q055,A2,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,0.8505138577179128
S005,S005-Q056,A2,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,0.8925397870398887
S001,S001-Q007,A3,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,dea63c61-1950-5f6a-bdd9-1323f83f3b37,S001-Q002,0.7074138186348918
